temperature,humidity,rainfall,region,season,crop
33.9,71.6,1787.7,11,rabi,rice
24.7,87.9,1132.5,9,summer,cotton
21.6,61.6,601.3,9,rabi,cotton
20.4,85.0,860.1,10,rabi,millet
30.1,79.9,659.4,6,summer,wheat
23.0,85.8,2707.6,11,kharif,coconut
31.7,84.4,2171.3,11,rabi,rice
22.9,86.8,904.4,4,kharif,wheat
29.8,57.6,948.2,3,summer,jute
21.8,40.0,555.2,10,kharif,pulses
20.7,43.3,3158.7,15,rabi,coconut
27.4,58.8,753.5,9,summer,cotton
33.0,51.0,889.4,5,summer,wheat
22.6,41.0,402.5,13,summer,groundnut
27.1,65.9,793.1,10,rabi,millet
24.7,81.0,218.8,14,rabi,cumin
34.0,62.6,1108.8,3,kharif,rice
32.9,69.7,2865.6,12,rabi,coconut
30.6,57.9,747.2,10,rabi,groundnut
29.9,49.6,1154.3,5,kharif,wheat
25.5,44.1,1054.6,7,rabi,rice
34.9,77.0,2202.6,15,summer,spices
29.3,76.7,578.0,6,rabi,mustard
20.5,45.9,2860.5,12,summer,spices
24.7,56.9,851.1,3,rabi,jute
21.5,87.5,220.2,14,summer,cumin
29.1,72.4,356.6,14,summer,cumin
26.1,68.2,982.1,6,rabi,wheat
22.6,86.6,790.8,9,summer,soybean
34.2,67.2,2327.6,12,summer,coconut
20.1,71.5,1836.2,12,summer,coconut
27.8,61.4,920.6,9,summer,cotton
30.5,85.6,1003.6,8,rabi,pulses
30.8,50.5,1943.0,12,summer,spices
28.8,60.5,867.5,7,summer,rice
23.0,72.3,3259.1,15,rabi,coconut
28.1,63.4,1562.4,11,kharif,rice
24.7,80.4,716.1,10,summer,pulses
32.0,43.5,2490.6,1,rabi,maize
25.6,53.2,538.9,10,rabi,pulses
23.1,47.9,2039.2,1,summer,wheat
25.3,71.8,1148.7,4,kharif,wheat
29.3,47.8,678.5,6,summer,wheat
26.3,77.2,1666.5,12,rabi,rice
28.2,63.2,736.1,13,summer,cotton
33.2,57.6,385.3,14,summer,cumin
21.7,51.8,1364.4,5,kharif,wheat
20.5,86.0,192.8,14,rabi,cumin
26.5,58.5,825.7,9,kharif,soybean
34.8,72.2,894.6,3,kharif,rice
28.0,43.8,1525.8,11,rabi,rice
25.8,47.1,1325.3,3,summer,rice
32.6,45.2,1166.4,9,rabi,cotton
21.8,40.1,851.9,10,summer,pulses
30.8,43.6,526.3,6,kharif,wheat
23.9,40.4,2707.4,11,summer,rice
21.1,68.2,2879.9,11,summer,rice
32.3,69.9,2108.5,2,summer,maize
32.6,79.2,601.8,8,kharif,millet
21.4,63.5,1192.1,3,kharif,jute
33.7,58.3,1080.6,7,summer,maize
20.3,44.7,865.9,6,summer,mustard
26.8,88.3,202.4,14,rabi,cumin
20.8,47.9,956.5,6,kharif,rice
21.1,88.2,2340.6,2,rabi,rice
33.2,50.1,1087.7,9,summer,soybean
25.7,77.4,1491.6,5,kharif,wheat
20.6,83.0,898.7,4,kharif,wheat
30.5,40.0,841.3,10,kharif,millet
27.8,45.5,1051.9,5,summer,sugarcane
21.8,85.7,2098.0,2,rabi,fruits
32.1,49.2,1662.6,12,rabi,rice
25.6,50.5,1322.2,4,summer,rice
32.5,58.9,2296.5,2,summer,tea
34.5,52.2,713.0,7,rabi,pulses
27.0,89.3,1341.2,5,summer,sugarcane
28.1,83.4,905.8,4,rabi,rice
32.9,67.2,769.3,7,summer,maize
21.0,76.4,1572.1,11,kharif,coconut
30.4,60.9,818.5,9,kharif,cotton
25.8,55.2,169.8,14,rabi,cumin
27.5,54.3,1172.2,9,rabi,cotton
21.4,69.1,1006.4,3,kharif,rice
22.9,75.6,527.2,6,summer,mustard
25.6,62.7,881.7,4,rabi,wheat
23.6,78.4,662.2,6,kharif,wheat
32.0,61.1,933.7,6,kharif,mustard
29.5,57.5,585.2,13,summer,cotton
30.4,41.1,885.8,6,kharif,mustard
26.4,43.7,1985.7,1,kharif,barley
26.5,65.4,925.6,5,kharif,wheat
30.2,64.8,1212.9,4,rabi,rice
20.5,72.1,558.4,10,summer,groundnut
33.0,79.3,1723.3,11,rabi,rice
32.3,88.5,1341.6,5,rabi,wheat
25.3,57.3,626.9,9,summer,soybean
30.6,50.9,1295.8,1,summer,maize
21.4,75.7,2013.4,1,summer,maize
25.8,80.0,744.7,6,summer,rice
21.1,84.0,1062.5,8,rabi,millet
21.7,47.2,629.2,7,kharif,pulses
22.8,74.4,1033.8,3,rabi,jute
28.8,81.1,620.6,13,rabi,cotton
34.8,79.3,1455.1,5,summer,sugarcane
29.0,45.8,2394.5,11,kharif,rice
32.7,72.0,2059.6,1,rabi,potato
26.7,75.5,297.4,14,summer,cumin
20.6,81.9,719.3,8,kharif,pulses
32.2,54.5,661.0,10,summer,groundnut
25.3,62.8,716.2,8,summer,pulses
32.2,50.6,1493.9,5,kharif,wheat
32.0,73.1,720.3,9,summer,cotton
34.7,75.2,3285.4,15,kharif,spices
27.0,40.6,1521.9,1,rabi,barley
21.9,71.0,655.4,13,kharif,cotton
20.1,53.7,1154.6,9,kharif,soybean
30.5,65.8,2942.4,15,rabi,spices
22.4,62.5,1000.7,5,rabi,wheat
30.4,83.9,894.0,8,summer,millet
20.7,65.1,1045.0,8,summer,pulses
27.0,55.5,2493.1,1,summer,barley
31.7,78.9,936.8,6,kharif,mustard
25.8,45.8,850.5,8,summer,millet
27.0,45.3,689.2,6,kharif,wheat
34.3,46.2,857.8,3,rabi,rice
27.3,46.3,2348.6,12,rabi,spices
33.4,61.6,1672.3,11,summer,coconut
30.0,87.6,2417.6,1,rabi,wheat
28.0,45.8,368.6,14,kharif,millet
29.4,87.1,2539.4,11,kharif,rice
28.2,44.1,3110.5,15,kharif,spices
30.1,44.5,766.8,10,kharif,millet
34.7,48.4,771.9,8,summer,pulses
20.4,56.1,531.8,6,kharif,wheat
26.8,73.8,1272.4,4,rabi,wheat
20.7,51.6,868.6,10,summer,groundnut
30.6,65.7,2479.9,15,rabi,coconut
21.5,59.4,1005.5,5,summer,wheat
21.3,45.3,2924.0,15,rabi,coconut
24.4,61.4,2127.2,1,kharif,wheat
21.5,41.8,677.9,9,rabi,cotton
24.9,81.7,1104.6,3,summer,rice
29.0,87.5,769.9,8,summer,pulses
33.7,52.8,710.5,6,rabi,mustard
32.8,76.3,654.0,13,summer,cotton
27.2,72.8,2756.9,11,kharif,rice
33.0,64.3,3007.1,15,summer,spices
30.4,79.9,827.5,6,rabi,mustard
34.9,76.3,1175.7,8,rabi,pulses
25.2,77.3,1044.1,4,kharif,rice
34.3,61.4,208.3,14,kharif,millet
32.9,54.4,1149.5,9,kharif,cotton
30.5,41.2,788.7,10,rabi,millet
30.4,41.9,1382.0,3,kharif,rice
32.1,48.8,1697.8,1,rabi,barley
25.3,47.9,938.1,9,kharif,soybean
22.0,84.1,1533.0,12,rabi,spices
31.6,61.3,488.7,13,rabi,cotton
20.7,65.6,2873.1,12,rabi,rice
23.1,71.8,113.8,14,rabi,millet
26.1,67.0,623.1,9,rabi,cotton
22.1,88.4,3100.1,15,summer,spices
30.1,69.8,379.9,14,rabi,millet
25.4,77.8,797.0,7,summer,maize
32.3,51.8,1154.6,5,summer,sugarcane
26.7,66.9,606.6,6,kharif,mustard
27.8,60.7,2122.3,11,kharif,coconut
34.4,86.0,1015.4,5,summer,sugarcane
23.4,46.8,603.9,13,rabi,groundnut
24.8,45.5,616.1,10,summer,groundnut
22.3,83.5,697.8,13,summer,cotton
26.0,79.3,2547.9,12,rabi,spices
26.0,64.2,2321.4,2,kharif,maize
22.9,71.3,1166.4,3,rabi,jute
20.1,87.4,828.5,9,rabi,soybean
22.0,52.2,1032.6,3,rabi,rice
30.7,76.4,152.0,14,summer,cumin
32.0,52.9,2972.0,15,rabi,coconut
31.2,68.9,1474.7,2,kharif,tea
27.5,71.5,505.2,6,rabi,wheat
33.5,53.1,2119.0,11,kharif,rice
34.2,58.8,2497.5,2,summer,rice
34.7,82.6,910.3,8,kharif,millet
26.9,48.2,1312.3,4,rabi,wheat
24.1,77.0,2380.1,12,summer,spices
24.2,82.4,2047.9,11,summer,rice
33.1,57.3,252.4,14,summer,millet
25.1,80.7,2637.7,11,kharif,rice
24.1,58.6,734.2,10,kharif,pulses
24.3,85.3,1168.1,7,summer,maize
21.0,62.1,2143.3,2,kharif,maize
27.8,61.1,1013.5,3,rabi,rice
24.5,56.0,1093.2,9,kharif,cotton
25.4,80.8,1988.9,11,summer,rice
23.2,64.6,476.0,13,summer,groundnut
20.8,44.0,856.7,10,rabi,pulses
30.4,70.8,936.7,5,rabi,wheat
31.3,60.8,505.0,6,rabi,rice
26.4,82.9,709.0,9,kharif,soybean
33.5,62.3,1003.4,8,rabi,millet
21.0,65.3,824.2,10,rabi,pulses
21.4,60.6,830.5,8,summer,pulses
25.1,74.9,1346.5,3,rabi,rice
30.3,85.6,1988.7,2,summer,fruits
23.8,75.5,917.8,9,rabi,soybean
30.2,77.9,1451.4,4,rabi,wheat
22.5,82.2,880.7,7,summer,rice
25.9,85.3,688.1,13,rabi,groundnut
23.3,81.7,998.0,3,rabi,rice
22.8,63.1,154.5,14,kharif,millet
23.3,58.2,256.9,14,rabi,cumin
24.1,81.7,796.4,6,rabi,mustard
31.5,58.0,499.8,13,rabi,cotton
23.0,60.5,905.8,3,summer,jute
27.4,69.7,2573.5,15,summer,coconut
28.7,43.5,2062.5,11,rabi,rice
24.3,40.5,2908.5,11,kharif,coconut
27.4,70.4,236.8,14,rabi,cumin
26.4,44.3,858.7,8,rabi,pulses
34.1,57.8,535.4,10,summer,millet
31.2,56.4,1199.4,3,rabi,rice
30.7,47.1,2194.1,11,kharif,rice
26.0,68.3,908.4,7,summer,rice
25.7,67.8,968.2,7,kharif,rice
34.9,70.7,1740.0,1,kharif,barley
20.2,43.8,1400.4,3,kharif,jute
20.1,59.8,506.7,10,summer,millet
20.3,58.6,1167.9,9,kharif,soybean
29.5,67.3,2084.0,11,kharif,rice
23.3,75.6,133.9,14,summer,millet
34.0,64.1,181.8,14,summer,cumin
21.0,73.0,1019.3,8,summer,pulses
23.7,47.8,3389.7,15,kharif,coconut
26.2,47.9,2115.0,12,summer,spices
27.1,57.8,1049.6,5,rabi,sugarcane
24.4,52.5,517.4,6,rabi,wheat
30.4,52.0,103.6,14,kharif,millet
20.1,55.3,839.1,10,summer,millet
23.7,78.9,763.5,13,summer,groundnut
21.0,58.6,630.6,6,kharif,wheat
22.9,60.2,1217.6,1,kharif,wheat
31.1,89.9,1161.5,9,kharif,soybean
21.0,42.7,3046.4,15,summer,coconut
25.7,82.1,908.3,6,rabi,mustard
29.2,71.4,2293.2,2,summer,fruits
27.0,74.7,1113.3,5,kharif,sugarcane
24.9,52.3,464.6,13,kharif,cotton
24.0,87.4,807.2,8,kharif,millet
25.3,44.2,1994.4,12,rabi,rice
22.7,49.6,1436.0,3,kharif,jute
30.3,74.4,1087.4,7,kharif,rice
27.6,42.5,1804.5,1,rabi,wheat
29.4,81.2,940.3,6,kharif,wheat
32.5,51.0,2089.4,2,kharif,fruits
31.4,63.5,2690.3,11,rabi,rice
30.5,62.6,753.3,9,summer,cotton
29.3,49.6,501.9,10,rabi,groundnut
29.9,57.3,1185.5,8,summer,pulses
33.9,55.7,1905.9,1,rabi,maize
24.6,65.6,3444.7,15,summer,spices
24.7,61.1,626.9,6,kharif,rice
22.7,41.9,899.0,5,kharif,sugarcane
22.6,62.1,1776.4,1,kharif,wheat
25.6,40.4,841.4,5,kharif,wheat
26.0,42.9,743.7,13,rabi,cotton
26.7,87.2,609.1,6,summer,wheat
31.0,67.7,1382.0,3,rabi,rice
27.7,64.3,979.3,8,kharif,pulses
22.1,54.9,1238.4,1,kharif,maize
30.5,43.0,2680.2,15,summer,coconut
32.4,67.7,152.9,14,kharif,millet
23.7,50.6,788.5,10,rabi,pulses
30.6,73.4,1081.9,3,summer,rice
29.4,83.1,815.4,9,kharif,soybean
25.3,69.8,1109.3,4,kharif,rice
22.0,67.4,2926.2,15,summer,spices
22.1,68.3,1185.8,5,summer,sugarcane
34.9,76.6,1363.6,3,kharif,jute
29.6,41.7,914.2,4,kharif,wheat
29.7,44.9,3303.5,15,kharif,spices
31.0,51.1,2182.8,15,rabi,spices
26.0,58.2,768.3,10,kharif,pulses
34.4,73.5,3006.1,15,kharif,spices
32.7,49.4,2023.9,11,summer,coconut
22.8,64.3,1931.6,2,rabi,rice
34.3,69.5,970.5,6,rabi,rice
24.9,86.1,1014.8,5,rabi,sugarcane
31.2,85.5,2995.3,15,rabi,coconut
30.7,86.2,1231.1,2,rabi,fruits
21.7,76.2,845.9,10,summer,groundnut
34.6,58.6,796.9,6,summer,mustard
29.5,79.6,1915.0,1,kharif,maize
22.8,66.7,648.4,10,kharif,millet
21.9,85.8,1383.1,3,summer,jute
21.3,73.2,1647.4,12,summer,spices
23.2,56.0,2485.4,11,summer,rice
29.2,65.1,2640.2,11,summer,coconut
21.1,58.1,564.7,6,summer,mustard
28.5,88.1,1015.8,8,rabi,pulses
32.8,58.8,961.2,3,summer,rice
34.7,85.2,2586.3,12,summer,coconut
25.3,41.2,1869.2,1,rabi,wheat
34.0,54.0,1973.4,2,kharif,tea
21.7,43.1,989.6,9,summer,soybean
26.9,81.1,1231.0,1,summer,wheat
30.7,83.1,2401.4,11,kharif,coconut
30.2,85.5,1435.7,4,kharif,rice
26.3,48.8,992.5,7,summer,pulses
21.2,66.1,602.4,10,rabi,millet
22.5,89.1,558.9,13,rabi,groundnut
30.3,51.0,1358.0,3,rabi,rice
23.9,56.7,137.0,14,rabi,millet
20.3,78.2,575.7,10,rabi,pulses
34.2,40.1,1037.4,3,rabi,rice
30.6,44.4,222.4,14,kharif,millet
23.6,77.7,1508.9,2,kharif,rice
24.7,70.8,2745.1,12,kharif,spices
28.5,69.0,1180.7,4,rabi,wheat
29.8,86.4,769.9,7,kharif,rice
24.0,64.0,945.7,7,rabi,maize
33.1,61.1,1428.3,2,kharif,tea
29.5,81.9,976.7,9,summer,cotton
28.9,61.4,737.9,8,kharif,pulses
33.8,71.5,856.3,8,summer,pulses
32.6,44.0,1210.9,5,summer,wheat
20.1,47.8,725.8,9,rabi,soybean
31.0,48.8,458.1,13,summer,groundnut
20.6,84.3,924.5,3,kharif,jute
34.7,55.6,883.6,10,rabi,pulses
24.1,53.5,3180.0,15,kharif,spices
26.5,62.4,2497.5,11,rabi,coconut
26.6,63.3,501.0,10,summer,pulses
32.2,53.0,1143.6,5,rabi,sugarcane
25.4,77.6,217.4,14,kharif,cumin
28.3,88.2,821.4,9,kharif,soybean
23.5,82.4,2294.5,2,summer,tea
22.0,83.5,1130.7,5,kharif,sugarcane
21.7,87.9,2777.4,15,summer,spices
23.5,83.4,2871.0,15,summer,coconut
30.3,82.2,1875.3,1,rabi,wheat
21.4,88.7,1634.0,1,kharif,maize
35.0,61.2,2039.9,2,kharif,maize
29.7,51.9,1748.5,11,rabi,rice
28.2,45.4,678.3,13,kharif,cotton
34.3,49.3,976.1,7,kharif,rice
31.4,82.5,893.4,10,kharif,groundnut
30.2,75.6,1096.9,3,rabi,jute
24.9,54.3,1117.9,9,summer,soybean
33.3,74.9,534.3,6,rabi,rice
27.5,77.4,1461.4,3,kharif,rice
33.9,72.5,2554.5,15,rabi,coconut
20.2,74.5,1253.0,5,kharif,sugarcane
33.1,43.2,965.7,7,kharif,rice
21.7,77.9,776.5,9,summer,cotton
20.0,88.8,3369.8,15,summer,spices
32.6,84.0,858.3,7,rabi,rice
23.3,76.1,663.7,13,summer,groundnut
24.1,85.5,164.8,14,rabi,cumin
22.2,72.7,1115.3,4,kharif,wheat
33.7,52.3,869.5,8,rabi,millet
23.0,48.7,1990.1,1,kharif,wheat
30.7,74.5,634.5,10,summer,millet
26.6,49.6,1469.4,4,kharif,rice
28.0,57.7,3114.2,15,summer,spices
31.2,68.7,891.1,5,summer,sugarcane
28.3,49.2,688.7,6,kharif,rice
30.3,54.0,1225.3,2,kharif,fruits
32.9,76.6,897.0,4,summer,rice
21.1,76.9,610.0,10,rabi,groundnut
25.3,55.6,1451.0,3,summer,rice
22.5,87.6,815.6,5,rabi,sugarcane
21.8,50.3,505.2,10,rabi,millet
29.5,88.3,652.7,7,summer,pulses
31.3,59.2,1835.2,12,rabi,rice
28.3,83.1,1754.7,11,summer,rice
26.4,67.4,867.9,8,rabi,pulses
25.3,65.7,783.9,9,summer,cotton
24.8,87.8,2373.3,1,summer,potato
30.1,67.9,2589.0,12,kharif,rice
21.3,88.0,1351.8,5,kharif,wheat
32.4,71.6,820.2,3,kharif,jute
29.7,85.2,722.4,8,rabi,millet
33.4,69.7,3132.2,15,summer,coconut
33.2,63.7,1007.9,7,summer,rice
29.1,83.0,3074.0,15,rabi,coconut
33.9,82.6,1117.3,8,rabi,millet
21.1,78.9,961.2,8,summer,pulses
26.7,62.5,1419.1,2,rabi,maize
22.0,68.9,679.5,13,kharif,cotton
30.3,45.6,1040.3,3,summer,rice
24.4,64.6,1281.1,4,summer,wheat
23.0,80.0,808.4,7,summer,rice
23.2,59.1,1220.1,4,rabi,wheat
21.1,47.2,1015.1,4,summer,rice
26.2,78.3,1174.0,9,summer,cotton
33.6,60.2,2025.4,1,kharif,potato
31.6,79.8,430.9,13,rabi,groundnut
23.7,89.1,920.9,3,kharif,rice
34.4,80.5,2446.0,11,rabi,rice
26.2,60.2,245.1,14,rabi,cumin
31.9,72.2,546.5,13,rabi,cotton
26.1,88.0,1207.4,1,summer,maize
34.3,40.4,1844.9,11,rabi,coconut
32.7,87.8,928.2,7,summer,rice
31.2,62.1,1105.5,4,summer,wheat
32.7,62.3,317.6,14,summer,millet
33.7,69.5,704.0,9,rabi,cotton
25.0,85.7,2011.5,15,summer,coconut
33.7,71.0,1032.1,4,summer,wheat
34.7,64.2,1746.6,1,summer,wheat
27.8,71.2,776.6,7,summer,maize
30.7,76.5,1207.6,1,rabi,maize
30.6,41.8,3275.3,15,summer,spices
32.1,55.4,3231.1,15,rabi,coconut
31.2,55.9,647.1,6,kharif,wheat
32.5,59.4,593.1,6,summer,mustard
33.0,87.4,880.0,4,summer,wheat
21.5,58.6,855.3,4,kharif,wheat
34.8,62.2,706.0,13,rabi,groundnut
20.8,88.4,1074.8,4,rabi,rice
31.3,65.0,967.5,4,kharif,wheat
26.9,59.5,573.3,10,summer,groundnut
26.7,56.2,2773.5,12,rabi,coconut
26.4,59.6,1252.7,1,rabi,potato
21.6,79.6,1165.8,3,rabi,jute
23.7,75.8,770.1,7,rabi,maize
33.4,79.8,638.1,13,summer,groundnut
33.6,40.0,1150.2,8,summer,millet
21.6,85.3,723.6,10,summer,millet
31.9,77.2,929.2,3,kharif,jute
30.9,82.8,2237.4,12,rabi,rice
34.4,78.1,865.8,5,kharif,sugarcane
21.0,88.9,1138.0,8,kharif,pulses
34.8,83.5,495.7,13,kharif,cotton
28.3,48.9,665.8,7,kharif,rice
32.0,60.4,1204.4,4,rabi,wheat
33.1,63.0,1425.7,3,kharif,jute
28.6,41.9,803.6,3,summer,jute
24.0,78.3,891.5,10,kharif,groundnut
28.4,40.1,996.1,4,summer,rice
28.2,89.0,1677.5,12,rabi,coconut
20.9,51.1,950.7,6,rabi,wheat
25.8,58.9,1290.5,4,summer,rice
33.6,89.9,840.1,10,kharif,pulses
23.4,49.6,1147.7,9,summer,soybean
34.3,58.1,175.7,14,summer,millet
21.7,52.8,1241.0,1,kharif,maize
31.7,63.8,648.9,13,kharif,groundnut
23.0,73.6,809.7,9,summer,cotton
33.3,62.8,181.1,14,summer,cumin
26.3,71.4,2277.3,1,kharif,barley
29.2,54.6,300.4,14,rabi,cumin
22.1,49.7,541.4,13,rabi,cotton
27.4,80.0,950.7,9,summer,soybean
22.1,66.0,2206.4,2,rabi,fruits
33.9,88.7,898.6,9,summer,cotton
34.8,43.7,133.0,14,kharif,millet
30.9,78.2,617.1,6,summer,wheat
20.9,71.4,1054.1,9,kharif,soybean
23.8,74.0,1124.7,4,rabi,wheat
32.6,69.3,922.9,9,kharif,cotton
29.2,73.5,2097.7,2,rabi,rice
29.6,86.0,636.0,9,summer,cotton
21.5,69.0,1180.1,4,kharif,wheat
31.3,53.3,2327.4,2,kharif,fruits
23.7,84.7,1367.1,3,summer,jute
31.7,52.4,920.6,9,rabi,cotton
24.8,60.7,1469.4,3,summer,rice
32.7,42.6,1009.8,3,summer,rice
23.4,70.5,1097.3,3,summer,jute
28.8,49.7,588.8,13,summer,cotton
24.7,81.0,1989.2,11,summer,rice
20.0,58.0,623.6,13,summer,groundnut
29.5,78.8,2676.1,11,kharif,coconut
24.4,56.7,1381.5,5,summer,wheat
27.1,82.8,1421.2,5,summer,wheat
27.3,49.8,680.0,7,rabi,pulses
24.8,42.0,1201.4,1,kharif,wheat
31.3,88.7,737.7,13,summer,cotton
34.9,82.2,501.9,10,summer,millet
21.8,67.5,1466.4,3,kharif,jute
31.2,49.7,1959.3,12,rabi,spices
20.4,53.8,1662.8,2,rabi,rice
21.0,79.1,1412.5,4,summer,rice
30.6,56.2,1126.8,9,rabi,soybean
22.5,67.1,1036.4,4,kharif,rice
21.2,41.7,2595.3,15,kharif,spices
25.9,62.8,2962.0,11,kharif,rice
23.1,55.6,2161.7,1,rabi,maize
26.7,87.9,2086.7,12,summer,spices
30.5,64.9,719.1,6,rabi,rice
21.2,62.1,1050.6,8,rabi,pulses
23.0,44.0,1370.2,5,kharif,wheat
21.6,72.1,2425.6,2,kharif,tea
34.9,86.2,958.7,6,kharif,mustard
29.3,85.6,1304.8,3,kharif,jute
30.2,66.6,816.1,4,rabi,rice
25.3,81.9,2103.3,12,kharif,rice
22.8,53.1,955.0,5,kharif,sugarcane
33.5,48.0,861.2,9,kharif,cotton
25.8,84.4,953.4,7,summer,rice
29.8,66.1,1782.4,12,rabi,rice
22.7,41.8,2838.3,15,summer,spices
33.0,86.6,996.4,8,summer,millet
34.6,87.8,1057.2,5,rabi,wheat
24.9,60.0,986.5,6,rabi,rice
24.5,54.4,1061.7,5,rabi,wheat
23.8,71.5,2840.1,15,summer,coconut
28.8,82.5,1000.0,5,summer,sugarcane
21.8,87.2,1779.9,2,kharif,tea
22.1,86.6,2914.4,15,kharif,coconut
28.6,55.5,836.4,7,rabi,maize
24.0,57.8,686.9,9,summer,cotton
31.7,52.1,934.4,7,rabi,maize
32.8,49.4,897.1,5,kharif,wheat
31.8,61.4,1441.3,4,rabi,rice
33.8,73.0,595.1,13,rabi,cotton
32.8,41.9,850.4,3,rabi,jute
26.1,88.5,1051.4,9,rabi,soybean
24.8,51.1,2211.9,2,summer,tea
24.3,76.3,1398.8,4,rabi,wheat
21.1,88.2,2309.6,11,summer,coconut
21.0,61.5,783.1,8,summer,millet
25.0,67.5,305.2,14,summer,cumin
22.0,75.3,1620.3,1,summer,potato
30.3,43.1,1285.3,3,rabi,rice
28.9,81.0,1021.2,5,rabi,sugarcane
30.6,87.6,585.2,10,rabi,millet
24.6,79.5,1746.8,1,summer,barley
28.9,85.3,986.4,4,summer,rice
28.0,40.4,1370.5,2,rabi,maize
26.6,81.0,833.7,6,kharif,wheat
30.6,41.4,1273.0,1,kharif,barley
31.3,61.6,633.2,13,summer,cotton
20.1,54.4,2298.5,2,rabi,maize
21.9,77.9,1441.4,5,kharif,sugarcane
20.9,52.8,2181.1,12,kharif,rice
25.4,43.0,675.8,10,kharif,pulses
20.1,56.4,1073.5,8,rabi,millet
28.8,58.6,1175.2,5,rabi,wheat
28.2,88.1,1135.6,3,rabi,jute
30.4,68.2,452.4,13,rabi,groundnut
31.6,48.3,2826.0,12,kharif,coconut
23.1,64.1,954.3,5,summer,wheat
30.7,67.3,884.6,10,summer,millet
23.4,72.6,900.2,5,kharif,wheat
30.1,64.5,2174.7,12,kharif,rice
23.7,55.6,1697.8,12,summer,spices
27.4,82.9,889.1,9,kharif,soybean
21.0,69.3,434.9,13,kharif,cotton
23.9,84.7,810.6,9,summer,cotton
27.1,67.9,464.8,13,rabi,cotton
31.5,77.0,991.5,5,rabi,wheat
29.0,65.0,887.6,6,rabi,rice
24.3,58.1,920.3,7,kharif,pulses
26.5,84.8,1673.6,11,summer,rice
24.7,44.9,707.4,13,rabi,cotton
23.5,75.7,751.0,7,rabi,pulses
23.3,74.9,2363.8,12,rabi,rice
27.4,49.9,520.2,10,kharif,millet
31.6,62.7,1843.2,12,kharif,rice
33.1,57.7,303.2,14,rabi,cumin
22.5,54.8,1187.2,9,rabi,cotton
34.4,87.5,989.9,9,kharif,soybean
20.7,47.8,364.1,14,kharif,cumin
21.5,52.5,1864.6,12,kharif,spices
20.8,79.8,192.3,14,rabi,cumin
21.2,85.1,2473.2,1,rabi,wheat
35.0,62.4,1393.0,4,summer,wheat
33.7,48.3,3019.0,15,rabi,spices
25.0,62.7,948.5,8,kharif,millet
32.4,58.5,1010.7,5,kharif,wheat
33.6,84.9,1698.8,11,rabi,coconut
27.0,89.7,2482.5,11,summer,coconut
25.4,52.7,1881.0,12,rabi,rice
33.2,54.2,865.0,7,kharif,maize
32.6,52.2,2857.9,11,rabi,rice
29.3,65.9,1190.1,7,summer,rice
29.2,60.5,897.3,10,summer,millet
30.7,59.8,3152.5,15,summer,coconut
24.6,73.0,1347.2,2,kharif,fruits
30.7,64.1,2626.4,12,rabi,rice
20.2,61.7,1485.5,3,kharif,rice
20.6,58.3,953.7,6,rabi,mustard
23.0,77.3,2108.9,2,kharif,tea
29.2,70.7,747.9,10,kharif,millet
29.7,72.6,438.1,13,kharif,groundnut
24.0,63.4,528.9,13,kharif,cotton
28.6,78.0,1423.7,2,summer,rice
22.1,79.1,2023.3,1,rabi,barley
22.4,81.9,1452.6,2,rabi,fruits
25.6,85.8,789.5,9,rabi,cotton
22.1,63.8,2293.1,2,summer,fruits
24.7,68.3,2794.8,12,rabi,spices
29.0,47.8,1844.9,12,summer,spices
32.5,70.5,800.6,4,summer,rice
31.3,48.2,1106.5,7,kharif,pulses
24.4,75.6,614.8,13,rabi,groundnut
20.8,47.3,2904.1,11,rabi,rice
31.5,49.0,508.3,6,kharif,mustard
27.7,75.3,2134.6,1,summer,barley
34.3,72.3,3021.7,15,kharif,coconut
26.1,65.9,846.0,9,rabi,soybean
31.4,51.0,2898.3,12,summer,coconut
31.9,59.8,978.4,8,kharif,pulses
34.1,40.1,1765.2,11,rabi,coconut
20.5,69.3,2051.0,2,kharif,tea
22.3,66.6,1817.4,11,summer,coconut
23.9,50.1,976.3,5,rabi,sugarcane
31.0,51.8,121.3,14,kharif,millet
22.5,79.6,2109.2,12,summer,rice
27.4,61.1,906.1,5,kharif,wheat
24.8,84.0,363.0,14,summer,millet
31.0,65.2,2753.5,12,kharif,spices
24.2,51.5,1432.3,5,rabi,wheat
32.7,54.6,1623.8,1,kharif,barley
29.5,58.9,1299.3,3,summer,jute
26.5,75.7,2400.7,11,rabi,coconut
25.0,58.2,2322.5,1,rabi,potato
27.0,40.1,1018.1,9,kharif,cotton
24.0,58.8,1452.5,4,rabi,rice
23.6,49.1,1819.7,2,kharif,fruits
22.8,88.7,2975.7,15,summer,coconut
30.0,54.2,1346.3,3,summer,jute
31.7,59.2,1858.1,11,kharif,coconut
21.4,63.8,723.7,10,summer,millet
27.0,56.1,1136.0,5,rabi,sugarcane
32.6,42.1,1003.0,4,rabi,wheat
29.1,47.2,199.1,14,summer,millet
21.1,61.1,2360.8,1,summer,barley
32.9,85.4,2982.2,12,summer,rice
34.6,83.8,864.8,8,rabi,millet
26.8,46.0,262.8,14,rabi,cumin
31.0,47.4,1396.1,5,kharif,wheat
21.4,57.4,2029.6,2,summer,fruits
33.0,71.6,926.5,3,kharif,rice
21.5,59.5,1463.7,4,summer,wheat
34.5,60.8,2242.0,11,rabi,coconut
25.6,41.1,1088.2,5,rabi,sugarcane
